"","X","Speaker","Gloss","Date"
"35446",42022,"MOT","because you cheat .","08-FEB-1965"
"35447",42023,"CHI","you win ?","08-FEB-1965"
"35448",42024,"CHI","tell you win ?","08-FEB-1965"
"35449",42025,"CHI","I know that yyy .","08-FEB-1965"
"35450",42026,"CHI","yyy yyy .","08-FEB-1965"
"35451",42027,"CHI","now your turn Mommy .","08-FEB-1965"
"35452",42028,"MOT","we didn't even begin .","08-FEB-1965"
"35453",42029,"MOT","I'm supposed to go to Mother's place tonight tomorrow night .","15-FEB-1965"
"35454",42030,"MOT","I won't be able to move by Wednesday .","15-FEB-1965"
"35455",42031,"MOT","you go one two .","15-FEB-1965"
"35456",42032,"CHI","you go around .","15-FEB-1965"
"35457",42033,"MOT","you have_to go from one to the other .","15-FEB-1965"
"35458",42034,"CHI","oh .","15-FEB-1965"
"35459",42035,"CHI","Mommy .","15-FEB-1965"
"35460",42036,"MOT","what ?","15-FEB-1965"
"35461",42037,"MOT","you have_to draw from one number to the other number honey .","15-FEB-1965"
"35462",42038,"MOT","the right numbers .","15-FEB-1965"
"35463",42039,"CHI","xxx .","15-FEB-1965"
"35464",42040,"CHI","I +...","15-FEB-1965"
"35465",42041,"CHI","don't find em more .","15-FEB-1965"
"35466",42043,"MOT","sit up here and do it honey .","15-FEB-1965"
"35467",42044,"CHI","xxx .","15-FEB-1965"
"35468",42045,"MOT","0 .","15-FEB-1965"
"35469",42047,"MOT","come on up .","15-FEB-1965"
"35470",42048,"MOT","find number let's get an easy one .","15-FEB-1965"
"35471",42049,"CHI","alright .","15-FEB-1965"
"35472",42050,"MOT","that a hard one .","15-FEB-1965"
"35473",42051,"CHI","a yyy one .","15-FEB-1965"
"35474",42052,"CHI","huh ?","15-FEB-1965"
"35475",42053,"MOT","the what ?","15-FEB-1965"
"35476",42054,"CHI","my itchy bottom .","15-FEB-1965"
"35477",42055,"MOT","here's an easy one .","15-FEB-1965"
"35478",42056,"MOT","these are are letters .","15-FEB-1965"
"35479",42057,"MOT","you know that .","15-FEB-1965"
"35480",42058,"MOT","al +...","15-FEB-1965"
"35481",42059,"MOT","put your pencil on the dot al .","15-FEB-1965"
"35482",42060,"MOT","a +...","15-FEB-1965"
"35483",42061,"CHI","al +...","15-FEB-1965"
"35484",42062,"MOT","now where's bl .","15-FEB-1965"
"35485",42063,"MOT","find bl .","15-FEB-1965"
"35486",42064,"MOT","where's bl ?","15-FEB-1965"
"35487",42065,"MOT","no the bl .","15-FEB-1965"
"35488",42066,"CHI","oh .","15-FEB-1965"
"35489",42067,"MOT","bl .","15-FEB-1965"
"35490",42068,"MOT","not dl .","15-FEB-1965"
"35491",42069,"MOT","bl .","15-FEB-1965"
"35492",42070,"MOT","with you ?","15-FEB-1965"
"35493",42071,"CHI","xxx .","15-FEB-1965"
"35494",42072,"MOT","al bl +...","15-FEB-1965"
"35495",42073,"CHI","al +...","15-FEB-1965"
"35496",42074,"MOT","here's al up here .","15-FEB-1965"
"35497",42075,"MOT","al go down to bl .","15-FEB-1965"
"35498",42076,"MOT","there's cl .","15-FEB-1965"
"35499",42077,"MOT","where's dl ?","15-FEB-1965"
"35500",42078,"MOT","here's dl .","15-FEB-1965"
"35501",42079,"MOT","dl el fl gl hl il +...","15-FEB-1965"
"35502",42080,"CHI","hl +...","15-FEB-1965"
"35503",42081,"MOT","jl +...","15-FEB-1965"
"35504",42082,"CHI","jl +...","15-FEB-1965"
"35505",42083,"MOT","kl +...","15-FEB-1965"
"35506",42084,"CHI","kl +...","15-FEB-1965"
"35507",42085,"MOT","ll +...","15-FEB-1965"
"35508",42086,"CHI","ll +...","15-FEB-1965"
"35509",42087,"MOT","way over here to ml nl ol +...","15-FEB-1965"
"35510",42088,"CHI","yyy .","15-FEB-1965"
"35511",42089,"MOT","pl ql rl sl .","15-FEB-1965"
"35512",42090,"MOT","that's all .","15-FEB-1965"
"35513",42091,"MOT","it's a bird house .","15-FEB-1965"
"35514",42092,"MOT","see you made a bird house ?","15-FEB-1965"
"35515",42093,"CHI","yeah .","15-FEB-1965"
"35516",42095,"MOT","who lives in the bird house ?","15-FEB-1965"
"35517",42096,"CHI","the birdie .","15-FEB-1965"
"35518",42097,"MOT","oh .","15-FEB-1965"
"35519",42098,"MOT","oh numbers .","15-FEB-1965"
"35520",42099,"MOT","xxx find another one with letters and you do it all by yourself .","15-FEB-1965"
"35521",42100,"MOT","did you put anything in it ?","15-FEB-1965"
"35522",42101,"CHI","-um the button on ?","15-FEB-1965"
"35523",42103,"MOT","watch watch it watch it .","15-FEB-1965"
"35524",42104,"MOT","there's one .","15-FEB-1965"
"35525",42105,"MOT","find the al .","15-FEB-1965"
"35526",42106,"CHI","the al .","15-FEB-1965"
"35527",42107,"MOT","now you have_to think you know .","15-FEB-1965"
"35528",42108,"MOT","it's like school .","15-FEB-1965"
"35529",42109,"CHI","no I didn't get al .","15-FEB-1965"
"35530",42110,"MOT","tell Kent about school .","15-FEB-1965"
"35531",42111,"MOT","about going to school .","15-FEB-1965"
"35532",42112,"MOT","Kent doesn't know .","15-FEB-1965"
"35533",42113,"CHI","next_to the +...","15-FEB-1965"
"35534",42114,"MOT","go find the bl .","15-FEB-1965"
"35535",42115,"MOT","where's the bl .","15-FEB-1965"
"35536",42116,"MOT","well you have_to go from one to the other .","15-FEB-1965"
"35537",42118,"MOT","tell Kent all about school .","15-FEB-1965"
"35538",42119,"CHI","-um I don't think of it .","15-FEB-1965"
"35539",42120,"MOT","hm ?","15-FEB-1965"
"35540",42121,"MOT","Kent doesn't know .","15-FEB-1965"
"35541",42122,"CHI","I have crackers I put toys in the +...","15-FEB-1965"
"35542",42123,"MOT","what's your teacher's name ?","15-FEB-1965"
"35543",42124,"CHI","-um Pumpkin_Peters .","15-FEB-1965"
"35544",42125,"MOT","no it's not Pumpkin_Peters .","15-FEB-1965"
"35545",42126,"MOT","Missus Peters .","15-FEB-1965"
"35546",42127,"CHI","Missus Peters .","15-FEB-1965"
"35547",42128,"MOT","xxx .","15-FEB-1965"
"35548",42129,"MOT","did you play with all little kids ?","15-FEB-1965"
"35549",42130,"CHI","yeah .","15-FEB-1965"
"35550",42131,"MOT","it cost money you know .","15-FEB-1965"
"35551",42132,"CHI","yeah .","15-FEB-1965"
"35552",42133,"CHI","can I have a cup of tea .","15-FEB-1965"
"35553",42134,"MOT","I'll give ya a cup of tea .","15-FEB-1965"
"35554",42135,"MOT","I'll give +...","15-FEB-1965"
"35555",42136,"CHI","you caught me .","15-FEB-1965"
"35556",42137,"MOT","what're ya doing yawning ?","15-FEB-1965"
"35557",42138,"MOT","where'd you go yesterday ?","15-FEB-1965"
"35558",42139,"CHI","I played .","15-FEB-1965"
"35559",42140,"MOT","where ?","15-FEB-1965"
"35560",42141,"MOT","where'd you play ?","15-FEB-1965"
"35561",42142,"CHI","I write on that .","15-FEB-1965"
"35562",42143,"MOT","you write on that you get a spanking .","15-FEB-1965"
"35563",42144,"MOT","where did you play ?","15-FEB-1965"
"35564",42145,"CHI","-um behind the toys .","15-FEB-1965"
"35565",42146,"MOT","what toys ?","15-FEB-1965"
"35566",42147,"MOT","where ?","15-FEB-1965"
"35567",42148,"MOT","whose house ?","15-FEB-1965"
"35568",42149,"CHI","Peters' .","15-FEB-1965"
"35569",42150,"MOT","who ?","15-FEB-1965"
"35570",42151,"CHI","a Peters' .","15-FEB-1965"
"35571",42152,"MOT","Missus Peters ?","15-FEB-1965"
"35572",42153,"CHI","yeah Missus Peters .","15-FEB-1965"
"35573",42154,"MOT","no I'm talk no no that was Friday .","15-FEB-1965"
"35574",42155,"MOT","Friday you went to school at Missus Peters's .","15-FEB-1965"
"35575",42156,"MOT","where did you go yesterday ?","15-FEB-1965"
"35576",42157,"CHI","xxx .","15-FEB-1965"
"35577",42158,"MOT","xxx .","15-FEB-1965"
"35578",42159,"CHI","drink .","15-FEB-1965"
"35579",42160,"CHI","drink .","15-FEB-1965"
"35580",42161,"CHI","you forget cl .","15-FEB-1965"
"35581",42162,"CHI","cl .","15-FEB-1965"
"35582",42163,"CHI","no cl .","15-FEB-1965"
"35583",42164,"CHI","cl cl .","15-FEB-1965"
"35584",42165,"CHI","you forgot +...","15-FEB-1965"
"35585",42166,"CHI","sl sl sl cl .","15-FEB-1965"
"35586",42167,"CHI","not kl .","15-FEB-1965"
"35587",42168,"CHI","that kl ?","15-FEB-1965"
"35588",42169,"CHI","xxx .","15-FEB-1965"
"35589",42170,"CHI","cl it got it doesn't have no cl in it .","15-FEB-1965"
"35590",42171,"CHI","-um Tape Location 4.66","15-FEB-1965"
"35591",42172,"MOT","what're ya drinking ?","15-FEB-1965"
"35592",42173,"MOT"," why don't you take a little just a little bit at a time ?","15-FEB-1965"
"35593",42174,"CHI","0 .","15-FEB-1965"
"35594",42175,"MOT","oh .","15-FEB-1965"
"35595",42176,"MOT","we all had dark here yesterday .","15-FEB-1965"
"35596",42177,"MOT","she got all white here .","15-FEB-1965"
"35597",42178,"MOT","oyf .","15-FEB-1965"
"35598",42179,"CHI","your batch in .","15-FEB-1965"
"35599",42180,"CHI","is it on right ?","15-FEB-1965"
"35600",42181,"MOT","it's on right .","15-FEB-1965"
"35601",42182,"MOT","yeah .","15-FEB-1965"
"35602",42183,"MOT","are only are you only a little kid ?","15-FEB-1965"
"35603",42184,"CHI","0 .","15-FEB-1965"
"35604",42185,"MOT","yeah .","15-FEB-1965"
"35605",42186,"MOT","everytime she does anything now it's +""/.","15-FEB-1965"
"35606",42187,"MOT","+"" I'm only a little kid ya know .","15-FEB-1965"
"35607",42188,"MOT","huh ?","15-FEB-1965"
"35608",42189,"MOT","you're only a little kid .","15-FEB-1965"
"35609",42190,"CHI","yeah .","15-FEB-1965"
"35610",42191,"MOT","yeah .","15-FEB-1965"
"35611",42192,"MOT","get your hand out_of there .","15-FEB-1965"
"35612",42193,"MOT","what's the matter with you today ?","15-FEB-1965"
"35613",42194,"CHI","0 .","15-FEB-1965"
"35614",42195,"MOT","get your hand out_of there .","15-FEB-1965"
"35615",42196,"MOT","what's the matter with you today ?","15-FEB-1965"
"35616",42197,"MOT","hm ?","15-FEB-1965"
"35617",42198,"CHI","I don't know .","15-FEB-1965"
"35618",42199,"MOT","you don't know ?","15-FEB-1965"
"35619",42200,"MOT","you look kind of -uh .","15-FEB-1965"
"35620",42201,"CHI","let me go get Bugs_Bunny .","15-FEB-1965"
"35621",42202,"CHI","come on come on Bugs .","15-FEB-1965"
"35622",42203,"CHI","I get Bugs .","15-FEB-1965"
"35623",42204,"CHI","Millisandy .","15-FEB-1965"
"35624",42205,"MOT","xxx .","15-FEB-1965"
"35625",42207,"MOT","where's +...","15-FEB-1965"
"35626",42208,"CHI","where's Millisandy ?","15-FEB-1965"
"35627",42209,"MOT","where's .","15-FEB-1965"
"35628",42210,"CHI","hm .","15-FEB-1965"
"35629",42211,"MOT","yyy ?","15-FEB-1965"
"35630",42212,"CHI","Millisandy ?","15-FEB-1965"
"35631",42213,"MOT","is he on the +...","15-FEB-1965"
"35632",42214,"MOT","oh .","15-FEB-1965"
"35633",42215,"CHI","here's Millisandy .","15-FEB-1965"
"35634",42216,"MOT","Millisandy .","15-FEB-1965"
"35635",42217,"MOT","poor old Millisandy .","15-FEB-1965"
"35636",42218,"MOT","been through the war .","15-FEB-1965"
"35637",42221,"CHI","oh .","15-FEB-1965"
"35638",42222,"MOT","yyy .","15-FEB-1965"
"35639",42223,"CHI","0 .","15-FEB-1965"
"35640",42224,"MOT","she's going over to the Children's Haven around the corner days .","15-FEB-1965"
"35641",42225,"MOT","it's from quarter of ten to eleven thirty .","15-FEB-1965"
"35642",42227,"MOT","in the morning .","15-FEB-1965"
"35643",42228,"MOT","it's ten cents .","15-FEB-1965"
"35644",42229,"MOT","and they get milk and cookies .","15-FEB-1965"
"35645",42230,"MOT","they're all preschool kids .","15-FEB-1965"
"35646",42231,"MOT","I don't know how long it will last .","15-FEB-1965"
"35647",42232,"MOT","oh it's so peaceful here .","15-FEB-1965"
"35648",42233,"CHI","xxx my Bozo ?","15-FEB-1965"
"35649",42234,"MOT","what ?","15-FEB-1965"
"35650",42235,"CHI","hm .","15-FEB-1965"
"35651",42236,"CHI","now stop doing it Bozo .","15-FEB-1965"
"35652",42237,"MOT","I used to love these books .","15-FEB-1965"
"35653",42238,"MOT","oh I love these .","15-FEB-1965"
"35654",42239,"MOT","I like to sit and do them now .","15-FEB-1965"
"35655",42240,"CHI","xxx .","15-FEB-1965"
"35656",42241,"MOT","what're ya looking for ?","15-FEB-1965"
"35657",42242,"CHI","trying to get out_of here .","15-FEB-1965"
"35658",42243,"MOT","trying to get out_of there .","15-FEB-1965"
"35659",42244,"MOT","well if ya didn't throw everything around ya wouldn't have that problem .","15-FEB-1965"
"35660",42245,"MOT","what're ya going to do ?","15-FEB-1965"
"35661",42246,"CHI","xxx .","15-FEB-1965"
"35662",42247,"MOT","you might what're ya trying to do ?","15-FEB-1965"
"35663",42248,"CHI","find a pencil .","15-FEB-1965"
"35664",42249,"CHI","find a pencil .","15-FEB-1965"
"35665",42250,"CHI","xxx .","15-FEB-1965"
"35666",42251,"CHI","xxx can't find .","15-FEB-1965"
"35667",42252,"MOT","there's one in there in your carriage .","15-FEB-1965"
"35668",42253,"CHI","in my carriage ?","15-FEB-1965"
"35669",42254,"MOT","yes .","15-FEB-1965"
"35670",42255,"MOT","watch your dress .","15-FEB-1965"
"35671",42256,"CHI","hm .","15-FEB-1965"
"35672",42257,"CHI","what's the matter with you today ?","15-FEB-1965"
"35673",42258,"CHI","you yyy yyy .","15-FEB-1965"
"35674",42259,"CHI","what's a you ?","15-FEB-1965"
"35675",42260,"MOT","what're ya looking for ?","15-FEB-1965"
"35676",42261,"CHI","I looking for a +...","15-FEB-1965"
"35677",42262,"MOT","pencil ?","15-FEB-1965"
"35678",42263,"MOT","right here .","15-FEB-1965"
"35679",42264,"MOT","what're ya looking for ?","15-FEB-1965"
"35680",42265,"CHI","I looking for a pencil .","15-FEB-1965"
"35681",42266,"MOT","well I don't know what ya did with it .","15-FEB-1965"
"35682",42267,"MOT","ya just had the pen a minute ago .","15-FEB-1965"
"35683",42268,"MOT","ya lose everything .","15-FEB-1965"
"35684",42269,"MOT","don't stretch your head+band .","15-FEB-1965"
"35685",42270,"MOT","ya have_to wear that tomorrow .","15-FEB-1965"
"35686",42271,"MOT","oh you're fresh .","15-FEB-1965"
"35687",42272,"MOT","Chantilly Chantilly !","15-FEB-1965"
"35688",42273,"CHI","find it xxx .","15-FEB-1965"
"35689",42274,"MOT","Sarah come out here .","15-FEB-1965"
"35690",42275,"CHI","-um the two there I can't +...","15-FEB-1965"
"35691",42276,"MOT","come here .","15-FEB-1965"
"35692",42277,"CHI","find it .","15-FEB-1965"
"35693",42278,"MOT","hey look what I got .","15-FEB-1965"
"35694",42279,"MOT","oh did you tell Kent yesterday was was valentine's Day ?","15-FEB-1965"
"35695",42280,"CHI","Valentine's Day .","15-FEB-1965"
"35696",42282,"CHI","-um oh xxx .","15-FEB-1965"
"35697",42283,"MOT","huh ?","15-FEB-1965"
"35698",42284,"CHI","that one .","15-FEB-1965"
"35699",42285,"MOT","don't turn that .","15-FEB-1965"
"35700",42286,"MOT","don't +...","15-FEB-1965"
"35701",42287,"CHI","hit me on the head .","15-FEB-1965"
"35702",42288,"MOT","I'll hit you on the head .","15-FEB-1965"
"35703",42289,"CHI","0 .","15-FEB-1965"
"35704",42290,"MOT","if I hit you on the head you'd be screaming .","15-FEB-1965"
"35705",42291,"MOT","what do you think you are ?","15-FEB-1965"
"35706",42292,"MOT","I mean +...","15-FEB-1965"
"35707",42293,"CHI","0 .","15-FEB-1965"
"35708",42294,"MOT","Sarah .","15-FEB-1965"
"35709",42295,"MOT","what're you doing ?","15-FEB-1965"
"35710",42296,"CHI","bringing this out .","15-FEB-1965"
"35711",42297,"MOT","oh .","15-FEB-1965"
"35712",42298,"CHI","take my table out .","15-FEB-1965"
"35713",42299,"MOT","oh not now .","15-FEB-1965"
"35714",42300,"CHI","how_come ?","15-FEB-1965"
"35715",42301,"MOT","go over the high+chair .","15-FEB-1965"
"35716",42302,"MOT","you never play with it .","15-FEB-1965"
"35717",42303,"CHI","I go get -um +...","15-FEB-1965"
"35718",42304,"CHI","I go get my other things .","15-FEB-1965"
"35719",42305,"CHI","hey this my other thing .","15-FEB-1965"
"35720",42306,"CHI","it was in the drawer .","15-FEB-1965"
"35721",42307,"CHI","it was in the drawer Mommy .","15-FEB-1965"
"35722",42308,"MOT","what ?","15-FEB-1965"
"35723",42309,"CHI","this little thing xxx .","15-FEB-1965"
"35724",42310,"CHI","that's my coloring+book .","15-FEB-1965"
"35725",42311,"CHI","but I can read it .","15-FEB-1965"
"35726",42312,"MOT","that's your coloring book but you can use it ?","15-FEB-1965"
"35727",42313,"CHI","yeah .","15-FEB-1965"
"35728",42314,"CHI","I don't want do my home+work on it .","15-FEB-1965"
"35729",42315,"MOT","oh .","15-FEB-1965"
"35730",42316,"CHI","oyf .","15-FEB-1965"
"35731",42317,"CHI","-um .","15-FEB-1965"
"35732",42318,"CHI","I'm get my carriage I think .","15-FEB-1965"
"35733",42319,"MOT","awful busy now .","15-FEB-1965"
"35734",42320,"CHI","we're having supper .","15-FEB-1965"
"35735",42321,"MOT","oh you're going to have supper ?","15-FEB-1965"
"35736",42322,"CHI","yeah .","15-FEB-1965"
"35737",42323,"CHI","this is a little chair .","15-FEB-1965"
"35738",42324,"CHI","that go there .","15-FEB-1965"
"35739",42325,"CHI","-uh we have +...","15-FEB-1965"
"35740",42326,"CHI","we put that right there .","15-FEB-1965"
"35741",42327,"MOT","what're ya doing ?","15-FEB-1965"
"35742",42328,"CHI","I putting supper on the table .","15-FEB-1965"
"35743",42329,"MOT","oh you're putting supper on the table .","15-FEB-1965"
"35744",42330,"CHI","I putting supper on the table .","15-FEB-1965"
"35745",42331,"CHI","yeah .","15-FEB-1965"
"35746",42332,"CHI","I be the mummie Mummy .","15-FEB-1965"
"35747",42333,"MOT","you be the mummie ?","15-FEB-1965"
"35748",42334,"CHI","I always be the mummie .","15-FEB-1965"
"35749",42335,"CHI","I'm big +...","15-FEB-1965"
"35750",42336,"MOT","because you're big .","15-FEB-1965"
"35751",42337,"MOT","I don't know .","15-FEB-1965"
"35752",42338,"MOT","sometimes you're like a little baby .","15-FEB-1965"
"35753",42339,"CHI","xxx .","15-FEB-1965"
"35754",42340,"CHI","do I look like a little baby ?","15-FEB-1965"
"35755",42343,"CHI","yyy get on this table .","15-FEB-1965"
"35756",42344,"CHI","I don't know where find you .","15-FEB-1965"
"35757",42345,"CHI","xxx hey I found a little yyy .","15-FEB-1965"
"35758",42346,"CHI","yyy that .","15-FEB-1965"
"35759",42347,"MOT","yeah that goes to that .","15-FEB-1965"
"35760",42348,"MOT","what're ya having for supper ?","15-FEB-1965"
"35761",42349,"CHI","-um cooked s s s salad .","15-FEB-1965"
"35762",42350,"MOT","salad ?","15-FEB-1965"
"35763",42351,"CHI","yeah .","15-FEB-1965"
"35764",42352,"MOT","she always has salad .","15-FEB-1965"
"35765",42353,"MOT","we never have salad .","15-FEB-1965"
"35766",42354,"CHI","salad xxx .","15-FEB-1965"
"35767",42355,"CHI","yeah we going +...","15-FEB-1965"
"35768",42356,"CHI","I going be the mother .","15-FEB-1965"
"35769",42357,"CHI","Mother .","15-FEB-1965"
"35770",42358,"CHI","I going be the mother alright .","15-FEB-1965"
"35771",42359,"MOT","well who's going to be the father ?","15-FEB-1965"
"35772",42360,"CHI","Kent .","15-FEB-1965"
"35773",42361,"MOT","oh Kent's going to be the father .","15-FEB-1965"
"35774",42362,"CHI","you going be the children .","15-FEB-1965"
"35775",42363,"MOT","oh I'm going to be the children .","15-FEB-1965"
"35776",42364,"CHI","you know the key over .","15-FEB-1965"
"35777",42365,"CHI","he can stand on this .","15-FEB-1965"
"35778",42366,"MOT","oh is that right ?","15-FEB-1965"
"35779",42367,"CHI","yeah .","15-FEB-1965"
"35780",42368,"MOT","wouldn't want ya making my supper if you're going to walk across the table .","15-FEB-1965"
"35781",42369,"MOT","you're having all those dishes for salad .","15-FEB-1965"
"35782",42370,"CHI","yeah .","15-FEB-1965"
"35783",42371,"MOT","oh .","15-FEB-1965"
"35784",42372,"CHI","that's cereal .","15-FEB-1965"
"35785",42373,"CHI","cereal .","15-FEB-1965"
"35786",42374,"CHI","that's not really cereal .","15-FEB-1965"
"35787",42375,"MOT","no ?","15-FEB-1965"
"35788",42377,"CHI","yeah .","15-FEB-1965"
"35789",42378,"CHI","he's going to sit right here next_to that .","15-FEB-1965"
"35790",42379,"CHI","and Bozo .","15-FEB-1965"
"35791",42380,"MOT","sometimes she'll do this for hours .","15-FEB-1965"
"35792",42381,"MOT","-um but other times she won't even she'd rather +...","15-FEB-1965"
"35793",42382,"CHI","I she didn't go yesterday with Daddy .","15-FEB-1965"
"35794",42383,"MOT","what ?","15-FEB-1965"
"35795",42384,"CHI","and he not going xxx off my toys .","15-FEB-1965"
"35796",42385,"MOT","who ?","15-FEB-1965"
"35797",42386,"CHI","my daddy .","15-FEB-1965"
"35798",42387,"MOT","he +/.","15-FEB-1965"
